"G0023500","G0085900","H0001900","H0002700","R0000100","R0001900","R0002100","R0002400","R0006500","R0009300","R0009400","R0017300","R0173600","R0214700","R0214800","R0215300","R0215301","R0220200","R0304410","R0305700","R0305800","R0307100","R0312300","R0312710","R0329800","R0329900","R0330000","R0330100","R0330200","R0393510","R0393520","R0402800","R0405210","R0405601","R0405700","R0406010","R0406511","R0406700","R0406701","R0407300","R0481600","R0481700","R0618301","R0645800","R0645801","R0655900","R0780400","R0897300","R0897301","R0988000","R1020700","R1021700","R1145800","R1146100","R1521000","R1521300","R1891700","R1892000","R2258800","R2259100","R2350010","R2446200","R2446500","R2716700","R2716800","R2718700","R2718800","R2718900","R2719000","R2719100","R2719200","R2720800","R2721000","R2721100","R2721200","R2721400","R2721500","R2722501","R2724701","R2743300","R2870110","R2870200","R2870800","R2870900","R2871300","R2871301","R2871400","R2872000","R2872300","R2872700","R2872800","R2877600","R3895400","R3914300"
-4,-4,0,1,7611,11,1,1,9,3,28,12,13,2,2,61,0,22,23,5,0,0,9000,-4,0,-4,-4,-4,-4,1,2,11,1,0,3,9000,1,50,0,2600,506,130,29459,53,0,1,0,49,0,-4,18,20,13,0,19,0,49,0,58,0,23,61,0,3,10,0,-4,-4,-4,-4,-4,5,4,-4,0,-4,-4,11000,-4,0,4,11000,3,1,31,1,2144,62,0,0,0,0,1,18
-4,-4,1,1,7612,51,0,-4,-2,1,-2,5,13,2,2,0,0,17,22,0,0,0,-4,-4,1,1,-4,-4,-4,1,2,-4,2,0,3,4776,0,0,0,0,500,120,10160,22,0,1,-4,51,0,-4,-4,-4,52,0,52,0,54,0,57,0,21,55,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,2500,-4,0,2,-2,3,1,25,1,2080,69,0,1,2,0,1,-4
-4,-4,0,0,7613,11,1,1,12,1,23,12,10,2,1,61,0,22,19,6,0,0,3000,-4,0,-4,-4,-4,-4,1,2,-4,4,0,3,10000,1,49,0,3756,602,185,18029,47,0,5,0,6,0,11,-4,17,21,0,0,0,46,0,56,0,18,67,0,0,1,0,-4,-4,-4,-4,-4,5,6,-4,1,5,-4,2500,-4,0,3,5030,3,1,30,1,1914,64,0,1,2,0,1,15
-4,-4,-4,-4,7614,11,1,1,12,2,23,8,10,2,1,-4,-4,15,25,5,0,0,-4,-4,0,-4,-4,-4,-4,1,2,-4,4,0,3,10000,0,-4,-4,-4,604,175,50214,0,-4,5,-4,0,0,17,-4,17,0,0,21,0,11,0,11,0,22,36,0,-4,-4,1,10,96,1,12,96,1,7,-4,0,-4,-4,0,0,0,4,1020,3,2,24,0,1600,35,0,1,2,2,0,20
-4,-4,0,0,7615,33,0,0,9,3,22,9,13,2,2,-4,-4,16,24,0,0,0,-4,-4,0,-4,-4,-4,-4,1,2,-4,3,0,3,9000,1,20,0,-4,506,130,15436,47,0,6,-4,27,0,-4,-4,-4,0,0,0,0,0,0,0,0,20,0,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,0,-4,2,1,0,2,1,25,0,0,0,0,1,3,0,0,-4
-4,4488,1,1,7616,44,0,0,-4,4,24,7,13,2,2,-4,-4,15,23,0,0,0,-4,-4,0,-4,-4,-4,-4,1,2,-4,1,0,3,9000,-3,-4,-4,-4,503,133,15552,0,-4,5,-4,0,0,-4,17,0,8,0,0,0,0,0,13,0,20,8,0,3,3,1,13,96,0,-4,-4,0,-4,-4,0,-4,-4,1000,-4,0,3,3513,3,1,24,0,280,0,0,1,2,2,1,17
-4,4656,-4,0,7617,51,1,-4,-2,4,20,9,13,2,2,-4,-4,16,18,0,0,0,-4,-4,0,-4,-4,-4,-4,1,2,-4,5,0,3,-3,0,0,0,-4,508,135,16331,0,0,1,-4,7,0,-4,15,-4,20,0,0,0,0,0,10,0,29,33,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,3000,-4,0,2,4400,3,1,24,0,680,17,0,1,2,1,0,-4
1164,-4,1,1,7618,11,1,1,-2,3,20,10,13,2,2,10,1,18,16,0,0,0,500,-4,0,-4,-4,-4,-4,1,2,-4,5,0,3,-3,0,11,0,220,505,130,1937,0,0,1,-4,0,0,-4,16,0,51,0,53,0,53,0,28,0,20,51,0,0,1,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,10000,-4,0,1,11216,3,1,26,1,1830,55,0,1,2,0,0,-4
2700,3468,-2,1,7619,11,1,1,-2,2,20,9,13,2,2,0,0,19,20,5,0,0,0,-4,0,-4,-4,-4,-4,1,2,11,2,0,3,1906,0,0,0,0,411,107,2753,0,0,1,2,0,0,-4,17,17,0,0,0,0,34,0,65,0,15,25,0,1,1,1,14,96,0,-4,-4,0,-4,-4,1,3,-4,0,-4,0,2,4308,3,3,27,0,0,0,0,0,0,1,3,16
-4,-4,-2,1,7620,11,1,1,-2,1,20,11,10,2,1,10,0,20,23,0,0,0,1700,-4,0,-4,-4,-4,-4,1,0,6,7,0,3,9000,0,14,0,630,508,135,40240,40,0,2,-4,22,0,16,-4,16,0,0,0,0,1,0,51,0,29,62,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,26000,2000,1,4,28800,3,2,28,1,2080,62,0,1,2,2,0,-4
1620,-4,1,0,7621,51,1,-4,13,2,25,13,10,2,1,63,0,22,24,6,0,0,8000,-4,1,-4,2,-4,-4,1,2,11,3,0,3,8000,1,7,0,540,509,156,11173,17,0,4,0,52,0,14,-4,16,23,0,47,0,31,0,57,0,26,47,0,0,3,1,15,96,0,-4,-4,2,7,-4,1,6,-4,10000,1900,0,4,11900,3,2,30,1,1400,55,0,1,2,2,1,13
1620,30,1,1,7622,11,1,1,12,2,22,12,13,2,2,64,0,20,18,5,0,0,8000,-4,1,-4,2,-4,-4,1,2,11,3,0,3,8000,0,0,0,420,504,110,8884,27,0,4,-4,51,0,-4,15,15,53,0,52,0,34,0,62,0,27,62,0,0,1,1,3,18,1,5,96,1,7,-4,0,-4,-4,2000,-2,0,4,-2,3,2,28,1,1368,64,0,1,2,2,1,-4
-4,-4,-4,-4,7623,51,0,-4,12,9,40,8,13,2,2,0,0,17,19,0,0,0,-4,-4,1,-4,2,-4,-4,1,2,-4,4,0,3,9920,0,0,0,0,506,263,20200,0,0,5,-4,29,0,-4,-4,-4,45,0,17,0,6,0,52,0,16,16,0,-4,-4,1,1,6,1,5,20,0,-4,-4,0,-4,-4,0,-4,0,2,0,3,1,25,0,0,0,0,1,2,0,0,-4
-4,-4,-4,-4,7624,51,0,-4,12,8,40,9,10,2,1,0,0,18,18,1,0,0,0,-4,1,-4,2,-4,-4,1,2,-4,4,0,3,9920,0,0,0,0,508,147,2139,9,0,3,-4,26,0,17,-4,18,9,0,40,0,38,0,1,0,22,53,0,2,15,0,-4,-4,-4,-4,-4,4,7,-4,1,7,-4,14000,-4,0,1,16600,3,1,26,1,1216,60,0,1,1,0,-5,-5
-4,-4,1,1,7625,11,1,1,14,0,-4,10,13,2,2,0,0,18,21,0,0,0,0,-4,0,-4,-4,-4,-4,1,2,-4,5,0,3,30000,0,0,0,0,504,128,27688,0,0,6,-4,33,0,-4,17,20,41,0,55,0,50,0,56,0,17,68,0,0,4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,19000,-4,1,1,22500,2,1,26,1,2040,63,0,1,0,0,0,25
-4,-4,0,1,7626,11,1,1,14,1,17,9,13,2,2,-4,-4,16,25,0,0,0,-4,-4,0,-4,-4,-4,-4,1,2,-4,5,0,3,30000,0,0,0,-4,503,110,14730,0,0,6,-4,0,0,-4,-4,18,40,0,55,0,50,0,56,0,20,63,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,2000,5000,0,3,7000,3,2,24,1,1228,59,0,1,2,1,1,-4
-4,-4,0,0,7627,11,1,1,14,2,17,8,10,2,1,-4,-4,15,19,2,0,0,-4,-4,0,-4,-4,-4,-4,1,2,-4,5,0,3,30000,-3,-4,-4,-4,601,131,2555,0,-4,5,0,25,0,14,-4,15,0,0,25,0,16,0,52,0,21,6,0,3,4,0,-4,-4,-4,-4,-4,1,1,2,0,-4,-4,600,-4,0,3,-2,3,1,23,1,700,47,0,1,2,0,0,-4
-4,-4,0,0,7628,51,1,-4,13,0,-4,13,10,2,1,31,0,22,29,4,0,0,3000,-4,1,-4,2,-4,4,1,2,11,2,0,3,-3,1,24,0,432,511,189,31560,47,0,4,-4,34,0,16,-4,16,42,0,57,0,43,0,63,0,24,61,0,1,1,1,9,96,0,-4,-4,5,7,-4,0,-4,-4,27000,10000,0,2,-2,3,2,30,1,2709,63,0,1,2,0,0,20
-4,-4,-4,1,7629,51,1,-4,13,3,21,11,10,2,1,62,0,18,27,1,0,0,6300,-4,1,-4,2,-4,-4,1,2,11,2,0,3,-3,-3,59,57,1630,509,158,64658,43,32,4,2,48,0,10,-4,17,39,0,42,2,29,0,27,0,29,34,0,2,15,1,13,0,0,-4,-4,1,7,-4,0,-4,-4,3200,-4,1,2,-2,3,1,26,1,564,38,0,1,1,0,0,11
-4,-4,1,1,7630,51,1,-4,13,4,28,8,13,2,2,-4,-4,16,30,0,0,0,-4,-4,0,-4,-4,-4,-4,1,1,-4,2,0,3,10000,0,0,0,-4,506,130,60152,0,0,6,-4,29,0,-4,12,17,25,0,34,0,7,0,40,0,26,53,0,3,30,1,1,96,1,17,96,3,7,-4,2,2,2,4000,-4,0,2,-2,3,1,24,1,1350,23,0,1,2,0,0,19
-4,-4,-4,-4,7631,21,1,1,10,0,-4,10,9,3,1,39,0,20,-3,0,0,1,2874,-4,0,-4,-4,-4,-4,-4,-4,1,1,3,3,5937,1,19,0,1055,509,143,29882,0,0,2,-4,0,0,13,-4,17,12,0,33,0,45,0,32,0,27,33,0,6,30,1,1,5,1,6,96,1,1,6,3,5,-4,17889,-4,1,1,19164,3,3,28,1,2750,69,0,1,2,0,-5,-5
138,-4,-4,-4,7632,31,1,1,12,5,34,9,12,3,2,6,0,18,21,6,0,0,1000,-4,1,-4,2,-4,-4,1,2,-4,2,2,3,7000,0,0,0,0,506,108,70514,23,0,1,0,57,0,-4,14,13,45,0,56,0,42,0,37,0,23,63,0,2,8,1,1,4,1,21,2,-3,-3,4,0,-4,-4,15000,-4,0,2,15000,3,3,26,1,2080,53,0,1,2,1,-5,-5
-4,-4,0,1,7633,11,1,1,9,1,21,11,10,2,1,0,0,20,18,5,1,1,1000,-4,1,-4,2,-4,-4,1,2,-4,6,0,3,10000,1,1,0,0,511,285,5463,0,0,1,4,24,0,15,-4,14,17,0,32,0,21,0,0,0,22,62,0,-4,-4,1,9,0,1,13,0,3,6,-4,1,6,-4,13000,-4,0,3,49000,3,1,28,0,1930,39,0,1,2,0,0,25
-4,-4,0,1,7634,11,1,1,12,1,19,11,10,2,1,61,0,19,20,0,0,0,1600,-4,1,-4,2,-4,-4,1,2,-4,6,0,3,8000,0,9,0,450,507,140,10465,0,0,2,1,10,0,16,-4,19,22,0,12,0,40,0,26,0,24,34,0,0,6,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,0,-4,0,2,-2,3,1,27,0,1160,0,0,1,2,0,0,24
-4,-4,0,1,7635,11,1,1,9,3,24,9,10,2,1,0,0,17,28,0,0,0,-4,-4,1,-4,2,-4,-4,1,2,-4,6,0,3,10000,1,38,0,310,510,180,25422,15,0,1,-4,34,0,-4,-4,17,21,0,0,0,35,0,58,0,27,64,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,10000,-4,0,1,10000,3,1,26,1,2080,61,0,1,2,0,0,24
1320,-2,1,1,7636,51,1,-4,8,6,33,12,13,2,2,19,0,21,16,0,0,0,2000,-4,-3,-3,-3,-3,-3,1,2,11,4,3,3,-3,0,26,0,960,502,128,13711,9,0,2,0,0,0,-4,-1,17,0,0,0,0,14,0,13,0,27,46,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,3495,-4,0,4,-2,3,3,29,1,1615,61,0,1,2,3,3,-4
-4,-4,-4,-4,7637,11,1,1,11,3,22,12,10,2,1,52,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,601,150,29661,103,0,-5,-5,-5,-5,-1,-4,17,113,0,49,0,-5,-5,-5,-5,29,166,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,14
-4,-4,0,1,7638,11,1,1,10,4,22,10,10,2,1,57,0,17,22,0,0,0,-4,-4,0,-4,-4,-4,-4,1,2,-4,3,0,3,26000,1,56,0,1165,602,165,33213,53,0,6,-4,54,0,-1,-4,13,50,0,61,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,-4
-4,-4,-2,0,7639,51,0,-4,7,3,21,9,10,2,1,-4,-4,16,18,4,-1,0,-4,-4,1,1,-4,-4,-4,1,2,-4,6,0,3,9828,1,52,0,-4,506,130,435,51,0,2,5,61,0,-1,-4,17,45,0,53,0,27,0,53,0,16,71,0,2,5,0,-4,-4,-4,-4,-4,5,4,-4,5,1,3,4000,-4,1,5,4000,3,1,24,1,2080,48,0,1,2,0,0,17
-4,-4,1,1,7640,51,0,-4,12,0,-4,12,10,2,1,18,0,20,25,0,5,0,3000,-4,0,-4,-4,-4,-4,1,2,-4,5,0,3,1392,0,31,0,1140,602,220,16260,17,0,3,1,0,0,13,-4,19,0,0,0,0,38,0,35,0,26,75,0,5,5,1,13,96,0,-4,-4,1,7,-4,1,7,-4,17000,-4,0,5,-2,3,1,28,1,2080,54,0,1,2,0,0,21
-4,-4,1,0,7641,51,0,-4,12,1,19,11,10,2,1,9,0,18,16,0,0,1,325,-4,0,-4,-4,-4,-4,1,2,-4,5,0,3,1392,1,23,0,911,511,176,7779,20,0,4,2,17,69,12,-4,15,52,0,50,0,35,0,3,0,25,31,0,-4,-4,1,14,96,0,-4,-4,1,4,-4,1,7,-4,5000,-4,0,5,-2,3,1,27,0,160,14,0,1,2,0,0,14
-4,-4,1,0,7642,91,0,-3,12,2,19,10,13,2,2,36,0,17,19,1,0,0,-4,-4,0,-4,-4,-4,-4,1,2,-4,5,0,3,1392,1,52,0,1040,506,148,18081,52,0,6,2,48,0,-4,17,17,8,0,4,0,28,0,0,0,20,39,0,2,5,0,-4,-4,-4,-4,-4,1,4,-4,0,-4,-4,7000,-4,1,5,-2,3,1,26,0,680,30,0,1,2,1,1,-4
-4,-4,1,0,7643,51,1,-4,12,3,19,7,10,2,1,-4,-4,15,23,0,0,0,-4,-4,1,1,-4,-4,-4,1,2,-4,5,0,3,1392,-3,-4,-4,-4,507,140,520,0,-4,5,2,0,0,12,-4,15,0,0,0,0,0,0,0,0,22,0,0,-4,-4,1,13,5,0,-4,-4,1,-3,-3,0,-4,-4,0,-4,0,5,0,3,1,24,0,0,0,0,0,0,0,0,19
-4,-4,0,1,7644,41,1,-3,5,6,33,11,10,2,1,22,0,21,26,0,0,0,7000,-4,1,-4,2,-4,-4,1,2,-4,6,0,3,2000,0,35,0,2206,603,200,12980,17,0,2,-4,0,0,-3,-4,17,0,0,26,0,42,0,31,0,28,45,0,2,10,0,-4,-4,-4,-4,-4,3,5,-4,0,-4,-4,15000,-4,0,3,-2,3,1,29,-3,1590,52,0,1,2,0,2,21
-4,6072,-2,1,7645,53,1,-4,5,8,33,8,13,2,2,-4,-4,16,24,2,0,0,-4,-4,0,-4,-4,-4,-4,1,2,-4,6,0,3,2000,0,0,0,-4,505,120,9064,0,0,2,-4,0,0,-4,15,0,34,0,4,0,0,0,0,0,28,11,0,3,5,1,15,96,1,2,96,0,-4,-4,1,6,-4,0,-4,1,4,5904,3,1,24,1,70,32,0,1,2,3,0,-1
-4,3336,1,1,7646,51,1,-4,5,3,29,9,13,2,2,59,0,22,19,0,0,0,400,600,0,-4,-4,-4,-4,1,2,11,5,1,3,1150,1,54,0,2120,502,130,7021,36,0,3,-4,44,0,-4,15,20,25,0,0,0,0,0,0,0,14,0,0,-4,-4,1,17,96,0,-4,-4,4,4,-4,0,-4,-4,0,-4,0,4,4847,3,3,31,0,0,0,0,1,2,3,2,25
-4,-4,0,1,7647,11,1,1,12,1,26,12,10,2,1,60,50,22,24,6,0,0,12000,-4,0,-4,-4,-4,-4,1,2,-4,6,2,3,50000,1,52,0,2080,600,165,27371,29,0,4,3,52,0,13,-4,15,51,0,39,0,53,0,63,0,22,31,0,2,11,1,15,96,1,14,96,3,5,-4,1,6,-4,7200,-4,0,1,13200,3,3,30,1,1575,48,0,1,3,0,0,-4
3488,1814,-4,-4,7648,51,1,-4,11,0,-4,12,13,2,2,22,0,23,19,0,0,0,3715,-4,0,-4,-4,-4,-4,1,2,11,4,2,3,7615,1,48,0,1260,502,114,30447,12,0,6,-4,23,42,-4,15,23,42,0,54,0,48,0,53,0,20,32,0,0,1,1,1,15,1,5,2,0,-4,-4,0,-4,-4,450,0,0,6,11850,3,2,31,1,140,39,0,1,2,4,0,-4
-4,-4,1,0,7649,51,1,-4,11,6,31,13,13,2,2,58,0,21,23,0,0,0,1000,-4,0,-4,-4,-4,-4,1,2,-4,8,0,3,8000,1,8,0,440,503,105,44597,56,0,5,0,55,0,-4,16,19,54,0,45,0,46,0,68,0,22,47,0,0,5,0,-4,-4,-4,-4,-4,2,7,-4,0,-4,-4,26500,-4,1,2,26500,3,1,30,1,1680,65,0,1,2,1,0,-4
-4,-4,0,0,7650,51,0,-4,11,8,31,11,10,2,1,8,0,18,20,0,0,0,0,-4,0,-4,-4,-4,-4,1,2,-4,8,0,3,8000,1,3,0,0,508,135,46131,14,0,3,0,35,0,16,-4,18,21,0,0,0,24,0,58,0,23,65,0,0,5,1,1,9,0,-4,-4,-3,-3,-3,-3,-3,-3,16000,-4,2,1,16000,3,1,27,1,2000,70,0,1,0,0,0,-4
-4,-4,1,1,7651,51,0,-4,11,9,31,9,13,2,2,-4,-4,16,28,0,0,0,-4,-4,0,-4,-4,-4,-4,1,2,-4,8,0,3,1968,0,0,0,-4,502,106,29304,0,0,6,0,11,0,-4,-4,17,36,0,51,0,50,0,58,0,27,71,0,-4,-4,1,1,5,0,-4,-4,1,7,-4,0,-4,-4,12000,-4,0,1,12000,3,1,25,1,2660,55,0,1,2,0,0,-4
-4,-4,0,1,7652,51,0,-4,11,10,31,8,13,2,2,-4,-4,15,24,0,0,0,-4,-4,0,-4,-4,-4,-4,1,2,-4,8,0,3,1968,-3,-4,-4,-4,503,116,34420,0,-4,4,0,0,0,-4,17,0,13,0,0,0,0,0,29,0,29,37,0,0,1,1,1,6,0,-4,-4,1,7,-4,0,-4,-4,400,29000,0,5,31332,3,2,24,-3,210,20,0,1,2,2,1,-4
-4,-4,1,1,7653,51,0,-4,12,0,-4,10,13,2,2,0,0,18,24,2,0,0,660,-4,0,-4,-4,-4,-4,1,2,-4,3,0,3,8000,1,18,0,192,507,129,68802,25,0,4,-4,46,0,-4,18,20,35,0,45,0,40,0,37,0,26,51,0,-4,-4,1,11,96,0,-4,-4,0,-4,-4,0,-4,-4,14000,-4,0,1,14000,3,1,26,1,1345,47,0,1,2,0,3,-4
-4,-4,-2,1,7654,51,0,-4,11,1,31,10,10,2,1,9,0,18,27,0,0,0,1149,-4,1,1,-4,-4,-4,1,2,-4,2,0,3,2600,0,11,0,440,608,210,26156,12,0,5,0,31,0,12,-4,19,37,0,29,0,56,0,58,0,30,56,0,2,10,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,18000,-4,1,2,-2,3,1,27,1,1800,57,0,1,2,0,0,27
-4,1036,-4,1,7655,11,1,1,4,1,31,10,13,2,2,0,0,18,20,0,0,0,0,-2,-3,-3,-3,-3,-3,1,3,11,3,1,3,-3,0,0,0,0,505,200,24713,18,0,4,-4,51,0,-4,16,0,44,0,38,0,36,0,11,0,20,11,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,3000,12000,0,5,16350,3,2,26,1,697,45,0,1,3,3,1,-4
-4,-4,1,1,7656,11,1,1,9,4,26,11,10,2,1,12,0,19,22,0,0,1,3000,-4,1,1,2,-4,-4,1,3,-4,7,0,3,42000,0,29,0,1160,504,147,6186,47,0,3,2,53,0,-1,-4,18,49,0,53,0,55,0,55,0,19,61,0,0,5,1,5,2,0,-4,-4,3,3,-4,0,-4,-4,15600,0,0,6,15600,3,2,28,1,2080,65,0,1,3,4,0,-4
-4,-4,1,1,7657,11,1,1,11,3,26,12,13,2,2,63,0,22,27,0,0,0,9000,-4,1,1,2,-4,-4,1,3,-4,7,0,3,42000,1,49,0,2080,504,162,10768,52,0,1,-4,51,0,-4,17,0,53,0,59,0,48,0,54,0,25,63,100,0,1,1,1,12,1,5,96,0,-4,-4,0,-4,-4,18000,20000,1,7,38000,3,2,30,1,2080,63,0,1,3,5,3,-4
-4,-4,-4,-4,7658,11,0,1,12,-3,-3,12,13,2,2,34,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,7659,11,0,1,12,1,18,11,10,2,1,66,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,7660,11,0,1,12,2,19,8,13,2,2,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,1,1,7661,11,0,1,11,-3,32,-3,10,2,1,-4,-4,15,26,0,0,0,-4,-4,0,-4,-4,-4,-4,1,3,-4,4,0,3,8000,1,-4,-4,-4,509,150,43858,44,-4,4,-4,35,0,-4,-4,0,51,1,61,0,46,0,58,0,20,61,0,-4,-4,1,18,96,0,-4,-4,0,-4,-4,0,-4,-4,6500,0,0,7,-3,3,2,24,1,4368,60,0,1,3,2,0,-4
-4,-4,0,0,7662,11,1,1,11,0,-4,10,13,2,2,29,0,18,26,0,0,0,7701,-4,0,-4,-4,-4,-4,1,3,-4,4,0,3,12000,1,26,0,340,411,125,14278,12,0,5,-4,30,0,-4,15,18,23,0,30,0,49,0,52,0,20,43,0,0,6,1,21,0,0,-4,-4,0,-4,-4,0,-4,-4,0,-4,1,2,0,3,3,27,1,1440,50,0,1,2,1,-3,22
-4,-4,0,0,7663,11,1,1,11,1,17,9,13,2,2,0,0,17,26,0,0,0,-4,-4,0,-4,-4,-4,-4,1,3,-4,4,0,3,12000,1,42,0,396,502,115,27684,52,0,4,-4,0,0,-4,18,0,0,0,5,0,0,0,39,0,18,61,0,0,6,1,15,96,0,-4,-4,5,5,-4,0,-4,-4,28000,-4,0,1,30500,3,1,25,1,2740,60,0,1,2,0,0,-4
-4,-4,0,0,7664,11,1,1,12,0,-4,8,10,2,1,-4,-4,16,-3,1,0,0,-4,-4,0,-4,-4,-4,-4,1,3,-4,6,0,3,-3,0,13,40,-4,508,144,25468,41,0,5,-4,37,0,-4,-4,0,14,0,42,0,47,0,54,0,29,56,0,-4,-4,0,-4,-4,-4,-4,-4,1,7,-4,0,-4,-4,25000,-4,0,1,25700,4,1,24,1,1926,66,0,1,3,0,0,-4
1464,198,0,0,7665,21,1,1,14,0,-4,12,13,2,2,42,2,22,24,0,0,0,1000,-4,0,-4,-4,-4,-4,1,3,-4,5,2,3,-3,1,2,0,325,501,150,2446,50,0,4,0,20,0,-4,17,18,0,0,0,0,50,0,57,0,18,59,0,0,7,1,13,96,0,-4,-4,0,-4,-4,0,-4,-4,2000,-4,0,4,6826,3,3,31,1,940,49,0,1,3,2,-5,-5
-4,-4,0,0,7666,21,1,1,11,1,21,12,10,2,1,42,0,21,22,0,0,0,15739,622,1,-4,2,3,-4,1,3,11,2,1,3,16361,1,45,0,2270,601,175,13896,59,0,5,0,41,0,-2,-4,0,54,0,42,0,53,0,63,0,22,74,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,290,-2,1,7667,21,1,1,11,2,21,10,10,2,1,63,0,18,24,1,2,0,3900,-4,0,-4,-4,-4,-4,1,3,-4,4,0,3,16900,-3,47,2,1625,511,164,2651,0,1,1,0,0,0,17,-4,19,0,0,8,0,32,0,48,0,19,62,0,0,4,1,1,96,1,18,96,1,6,-4,1,4,-4,2069,-4,0,1,3569,3,3,27,0,1595,31,0,1,3,0,1,19
-4,-4,1,1,7668,11,1,1,14,0,-4,7,10,2,1,-4,-4,15,17,0,0,0,-4,-4,1,1,-4,-4,-4,1,3,-4,4,0,3,25000,-3,-4,-4,-4,508,163,19809,0,-4,5,-4,5,0,16,-4,17,0,0,0,0,27,0,55,0,24,35,0,0,3,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,0,-4,0,1,13000,3,1,24,1,0,0,0,-4,-4,0,0,-4
-4,-4,1,1,7669,11,1,1,12,3,30,12,13,2,2,9,0,22,26,2,0,0,0,15000,0,-4,-4,-4,-4,1,3,11,4,1,3,15780,0,0,0,0,502,170,32666,0,0,3,1,0,0,-4,16,20,6,0,16,0,39,0,0,0,23,47,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,19
-4,-4,1,0,7670,11,1,1,10,-3,-3,12,13,2,2,67,0,20,30,0,0,0,3045,-4,0,-4,-4,-4,-4,1,3,-4,6,0,3,-3,1,47,0,1010,502,148,10303,58,0,4,-4,37,0,-4,20,0,0,0,39,0,42,0,2,0,23,0,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,0,2554,0,5,3629,3,2,28,0,0,0,0,1,2,3,1,-4
-4,-4,-4,-4,7671,11,1,1,10,-3,19,8,13,2,2,-4,-4,15,27,0,0,0,-4,-4,0,-4,-4,-4,-4,1,3,-4,6,0,3,-3,-3,-4,-4,-4,506,104,12460,27,-4,6,-4,49,0,-4,-4,0,20,0,35,0,34,0,41,0,25,61,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,12000,25000,0,2,37000,3,2,24,1,2230,43,0,1,3,0,0,-4
